SU_ID,source,alter,UniqueID1,ParentUniqueID1
22227745,1,1,3003082,3003081
22227745,1,2,3003083,3003081
22227746,0,0,3000135,3000135
22227746,1,1,3000321,3000135
22227746,1,2,3000322,3000135
22227746,1,3,3003084,3000135
22227746,2,1,3003085,3000135
22227746,2,2,3003086,3000135
22227746,2,3,3000321,3000135
22227746,2,4,3000322,3000135
22227746,2,5,3003087,3000135
22227799,0,0,3003088,3003088
22227799,1,1,3000125,3003088
22227799,1,2,3003089,3003088
22227799,1,3,3003090,3003088
22227799,2,1,3003091,3003088
22227799,2,2,3003092,3003088
22227799,2,3,3003093,3003088
22227799,2,4,3003094,3003088
22227800,0,0,3003095,3003095
22227800,1,1,3003096,3003095
22227800,1,2,3000323,3003095
22227800,1,3,3003097,3003095
22227800,2,1,3003098,3003095
22227800,2,2,3003099,3003095
22227800,2,3,3003100,3003095
22227800,2,4,3003101,3003095
22227800,2,5,3003102,3003095
22227801,0,0,3000197,3000197
22227801,1,1,3003103,3000197
22227801,2,1,3003104,3000197
22227801,2,2,3003105,3000197
22227801,2,3,3003106,3000197
22228002,0,0,3003107,3003107
22228002,2,1,3003108,3003107
22228002,2,2,3003109,3003107
22228002,2,3,3003110,3003107
22228002,2,4,3003111,3003107
22228002,2,5,3003112,3003107
22228003,0,0,3000049,3000049
22228003,1,1,3003113,3000049
22228003,1,2,3003114,3000049
22228003,1,3,3003115,3000049
22228003,1,4,3003116,3000049
22228003,1,5,3000324,3000049
22228003,2,1,3003117,3000049
22228003,2,2,3003118,3000049
22228003,2,3,3003119,3000049
22228003,2,4,3003120,3000049
22228003,2,5,3003121,3000049
22228004,0,0,3003122,3003122
22228004,1,1,3003123,3003122
22228004,2,1,3003124,3003122
22228004,2,2,3003125,3003122
22228006,0,0,3003126,3003126
22228006,1,1,3003127,3003126
22228006,1,2,3003128,3003126
22228006,1,3,3003129,3003126
22228006,2,1,3003130,3003126
22228006,2,2,3003131,3003126
22228021,0,0,3003132,3003132
22228021,1,1,3000221,3003132
22228021,1,2,3003133,3003132
22228021,1,3,3003134,3003132
22228021,2,1,3003135,3003132
22228021,2,2,3003136,3003132
22228021,2,3,3003137,3003132
22228021,2,4,3003138,3003132
22228021,2,5,3003139,3003132
22228053,0,0,3003140,3003140
22228053,1,1,3000296,3003140
22228053,1,2,3003141,3003140
22228053,1,3,3003142,3003140
22228053,1,4,3003143,3003140
22228053,1,5,3003144,3003140
22228053,2,1,3003145,3003140
22228053,2,2,3003146,3003140
22228054,0,0,3000325,3000325
22228054,1,1,3000326,3000325
22228054,1,2,3000327,3000325
22228054,1,3,3000296,3000325
22228054,1,4,3003147,3000325
22228054,1,5,3003148,3000325
22228054,2,1,3000296,3000325
22228054,2,2,3000285,3000325
22228054,2,3,3003149,3000325
22228054,2,4,3003150,3000325
22228054,2,5,3003151,3000325
22228055,0,0,3000326,3000326
22228055,1,1,3000325,3000326
22228055,1,2,3000327,3000326
22228055,1,3,3003152,3000326
22228055,1,4,3003153,3000326
22228055,1,5,3003154,3000326
22228055,2,1,3000327,3000326
22228056,0,0,3000327,3000327
22228056,1,1,3000326,3000327
22228056,1,2,3000325,3000327
22228056,2,1,3000326,3000327
22228056,2,2,3000325,3000327
22228056,2,3,3000192,3000327
22228056,2,4,3003155,3000327
22228059,0,0,3003156,3003156
22228059,1,1,3003157,3003156
22228059,1,2,3003158,3003156
22228059,2,1,3003159,3003156
22228077,0,0,3003160,3003160
22228077,1,1,3003161,3003160
22228077,1,2,3003162,3003160
22228077,2,1,3003163,3003160
22228077,2,2,3003164,3003160
22228078,0,0,3000323,3000323
22228078,1,1,3003165,3000323
22228078,1,2,3003166,3000323
22228078,1,3,3000125,3000323
22228078,1,4,3003167,3000323
22228078,1,5,3003168,3000323
22228078,2,1,3003169,3000323
22228078,2,2,3000079,3000323
22228078,2,3,3003170,3000323
22228095,0,0,3000308,3000308
22228095,1,1,3000328,3000308
22228095,1,2,3000307,3000308
22228095,1,3,3003171,3000308
22228095,2,1,3000328,3000308
22228095,2,2,3003172,3000308
22228095,2,3,3003173,3000308
22228119,0,0,3003174,3003174
22228119,1,1,3003175,3003174
22228119,1,2,3003176,3003174
22228119,1,3,3000329,3003174
22228119,1,4,3003177,3003174
22228119,1,5,3003178,3003174
22228119,2,1,3000329,3003174
22228119,2,2,3003179,3003174
22228119,2,3,3003180,3003174
22228120,0,0,3000330,3000330
22228120,1,1,3000331,3000330
22228120,1,2,3003181,3000330
22228120,1,3,3000324,3000330
22228120,1,4,3000049,3000330
22228120,2,1,3000165,3000330
22228120,2,2,3003182,3000330
22228120,2,3,3003183,3000330
22228120,2,4,3003184,3000330
22228121,0,0,3003185,3003185
22228121,1,1,3003186,3003185
22228121,1,2,3000332,3003185
22228121,2,1,3000332,3003185
22228122,0,0,3000333,3000333
22228122,1,1,3003187,3000333
22228122,1,2,3003188,3000333
22228122,1,3,3003189,3000333
22228122,2,1,3003190,3000333
22228227,0,0,3000331,3000331
22228227,1,1,3000334,3000331
22228227,1,2,3000330,3000331
22228227,1,3,3000335,3000331
22228227,2,1,3000334,3000331
22228233,0,0,3000336,3000336
22228233,1,1,3003191,3000336
22228233,1,2,3000337,3000336
22228233,1,3,3003192,3000336
22228233,2,1,3000337,3000336
22228233,2,2,3003193,3000336
22228233,2,3,3003194,3000336
22228233,2,4,3003195,3000336
22228234,0,0,3000337,3000337
22228234,1,1,3003196,3000337
22228234,2,1,3000336,3000337
22228235,0,0,3003197,3003197
22228235,1,1,3003198,3003197
22228235,1,2,3003199,3003197
22228235,1,3,3003200,3003197
22228235,2,1,3003201,3003197
22228235,2,2,3003202,3003197
22228235,2,3,3003203,3003197
22228235,2,4,3003204,3003197
22228235,2,5,3003205,3003197
22228296,0,0,3000314,3000314
22228296,1,1,3003206,3000314
22228296,1,2,3003207,3000314
22228296,1,3,3000313,3000314
22228296,2,1,3003208,3000314
22228297,0,0,3003209,3003209
22228297,1,1,3003210,3003209
22228297,2,1,3003211,3003209
22228299,0,0,3000313,3000313
22228299,1,1,3000311,3000313
22228299,1,2,3003212,3000313
22228299,1,3,3000314,3000313
22228299,2,1,3003213,3000313
22228299,2,2,3003214,3000313
22228299,2,3,3003215,3000313
22228299,2,4,3003216,3000313
22228299,2,5,3003217,3000313
22228300,0,0,3000334,3000334
22228300,1,1,3000331,3000334
22228300,1,2,3003218,3000334
22228300,2,1,3000338,3000334
22228300,2,2,3000331,3000334
22228301,0,0,3003219,3003219
22228301,2,1,3003220,3003219
22228302,0,0,3000335,3000335
22228302,1,1,3000331,3000335
22228302,2,1,3003221,3000335
22228318,0,0,3000339,3000339
22228318,1,1,3003222,3000339
22228318,1,2,3003223,3000339
22228318,1,3,3003224,3000339
22228318,1,4,3003225,3000339
22228318,2,1,3003226,3000339
22228318,2,2,3003227,3000339
22228318,2,3,3003228,3000339
22228319,0,0,3003229,3003229
22228319,1,1,3003230,3003229
22228319,1,2,3003231,3003229
22228319,2,1,3003232,3003229
22228319,2,2,3003233,3003229
22228319,2,3,3003234,3003229
22228319,2,4,3000339,3003229
22228342,0,0,3000340,3000340
22228342,1,1,3003235,3000340
22228342,1,2,3000341,3000340
22228342,2,1,3003236,3000340
22228350,0,0,3003237,3003237
22228350,1,1,3000197,3003237
22228350,1,2,3003238,3003237
22228350,1,3,3003239,3003237
22228350,1,4,3000246,3003237
22228350,1,5,3003240,3003237
22228350,2,1,3003241,3003237
22228350,2,2,3003242,3003237
22228350,2,3,3003243,3003237
22228350,2,4,3003244,3003237
22228350,2,5,3003245,3003237
22228354,0,0,3003246,3003246
22228354,1,1,3000315,3003246
22228354,2,1,3003247,3003246
22228363,0,0,3003248,3003248
22228363,1,1,3003249,3003248
22228363,1,2,3003250,3003248
22228364,0,0,3000338,3000338
22228364,1,1,3000037,3000338
22228364,1,2,3000334,3000338
22228364,1,3,3003251,3000338
22228364,1,4,3003252,3000338
22228364,1,5,3003253,3000338
22228364,2,1,3000334,3000338
22228373,0,0,3003254,3003254
22228373,1,1,3003255,3003254
22228373,1,2,3003256,3003254
22228373,1,3,3003257,3003254
22228373,2,1,3003258,3003254
22228373,2,2,3003259,3003254
22228441,0,0,3003260,3003260
22228441,1,1,3003261,3003260
22228441,1,2,3003262,3003260
22228441,2,1,3000291,3003260
22228493,0,0,3003263,3003263
22228493,1,1,3003264,3003263
22228493,2,1,3003265,3003263
22228498,0,0,3000341,3000341
22228498,1,1,3003266,3000341
22228498,1,2,3003267,3000341
22228498,1,3,3000340,3000341
22228498,2,1,3003268,3000341
22228498,2,2,3003269,3000341
22228498,2,3,3003270,3000341
22228498,2,4,3003271,3000341
22228498,2,5,3003272,3000341
22228513,0,0,3003273,3003273
22228513,1,1,3000287,3003273
22228513,1,2,3003274,3003273
22228513,2,1,3003275,3003273
22228513,2,2,3003276,3003273
22228513,2,3,3003277,3003273
22228514,0,0,3003278,3003278
22228514,1,1,3000342,3003278
22228514,2,1,3000104,3003278
22228514,2,2,3000283,3003278
22228515,0,0,3003279,3003279
22228515,1,1,3000342,3003279
22228515,2,1,3003280,3003279
22228515,2,2,3003281,3003279
22228515,2,3,3003282,3003279
22228547,0,0,3003283,3003283
22228547,1,1,3003284,3003283
22228547,1,2,3003285,3003283
22228547,1,3,3003286,3003283
22228547,2,1,3003287,3003283
22228547,2,2,3003288,3003283
22228548,0,0,3003289,3003289
22228548,1,1,3000021,3003289
22228548,1,2,3003290,3003289
22228548,1,3,3003291,3003289
22228548,2,1,3000021,3003289
22228548,2,2,3003292,3003289
22228548,2,3,3003293,3003289
22228550,0,0,3003294,3003294
22228550,1,1,3003295,3003294
22228550,1,2,3003296,3003294
22228550,2,1,3003297,3003294
22228550,2,2,3003298,3003294
22228550,2,3,3003299,3003294
22228550,2,4,3003300,3003294
22228551,0,0,3003301,3003301
22228551,1,1,3000333,3003301
22228551,1,2,3003302,3003301
22228551,2,1,3000333,3003301
22228551,2,2,3003303,3003301
22228571,0,0,3003304,3003304
22228571,1,1,3000343,3003304
22228571,2,1,3003305,3003304
22228571,2,2,3003306,3003304
22228571,2,3,3003307,3003304
22228571,2,4,3000343,3003304
22228572,0,0,3003308,3003308
22228572,1,1,3003309,3003308
22228572,1,2,3003310,3003308
22228572,1,3,3003311,3003308
22228572,2,1,3003312,3003308
22228572,2,2,3003313,3003308
22228572,2,3,3003314,3003308
22228572,2,4,3003315,3003308
22228572,2,5,3003316,3003308
